	St	Ht	Vt	N
281	159.724801502	1087.62695687	3567.05191444	15
282	122.236839474	1415.60417297	494.477029798	15
283	83.3427100678	81.5279860688	277.465307886	15
284	147.352663747	2068.34089912	2242.2747639	15
285	104.511996294	-51.6951957161	20.3581105596	15
286	100.520121509	-234.527056441	0.270526383963	15
287	145.119854799	1769.79825859	2035.80129705	15
288	141.204371746	2690.97035309	1697.80025095	15
289	133.57956274	787.901684425	1127.58703378	15
290	113.334474542	667.904490483	177.808211308	15
291	114.330710156	-99.3019124105	205.369253582	15
292	91.0723712208	519.501911261	79.7025556198	15
293	95.253488105	522.840803731	22.5293751694	15
294	123.857369416	230.975127137	569.174075437	15
295	151.244200249	3984.44387051	2625.96805918	15
296	141.578037163	2791.63961437	1728.73317429	15
297	139.784590357	1820.35696394	1582.81362984	15
298	120.556119162	-235.225961022	422.554034993	15
299	69.5738415215	670.181772632	925.751119762	15
300	115.151660026	-132.090893622	229.572801536	15
301	81.7562149672	-2.05449778591	332.835692322	15
302	78.3560099711	1086.6939425	468.462304372	15
303	105.772193684	946.112220662	33.3182199268	15
304	86.3833355329	683.388246477	185.413551208	15
305	119.140274601	-119.451814688	366.350111789	15
306	89.1754407317	-836.803247171	117.171083353	15
307	82.5349093303	796.4320443	305.0293921	15
308	159.01958541	5085.38534236	3483.31146201	15
309	91.0095368537	-100.35711564	80.8284275853	15
310	116.83562025	832.008667199	283.438109202	15
311	69.2721703607	881.948939508	944.199514343	15
312	79.136954029	553.20564996	435.266687189	15
313	138.219230388	1058.00362085	1460.70957147	15
314	134.319860143	1764.76333219	1177.85280026	15
315	126.841167656	107.143647865	720.448281126	15
316	40.4510192532	3354.08892499	3546.08110798	15
317	105.71057434	-12.6984583386	32.6106592979	15
318	60.1226182655	1154.18776929	1590.205574	15
319	65.9524166838	805.282953089	1159.23792967	15
320	78.1378906895	775.355803693	477.951823505	15
321	78.2585213036	368.814975007	472.691895908	15
322	88.5033635487	165.917060614	132.172649693	15
323	95.4062204511	204.16554846	21.1028105441	15
324	70.623542062	714.996151805	862.976280984	15
325	104.7795175	-1468.43312868	22.8437875323	15
326	113.623201437	645.827670839	185.591617386	15
327	75.426495441	612.04426214	603.857126313	15
328	126.596948634	919.781641316	707.397676652	15
329	124.658542026	-689.048388528	608.043694833	15
330	138.95263542	2465.29820059	1517.30780614	15
331	133.813784941	2006.28998356	1143.37205204	15
332	88.5192543222	-55.9263259979	131.807521318	15
333	52.6151567093	1279.37713968	2245.32337368	15
334	133.719753766	957.725686562	1137.02179406	15
335	102.244885692	101.164124389	5.03951176836	15
336	138.848981797	2002.72276131	1509.24338667	15
337	123.227193283	-52.816266573	539.502507798	15
338	92.6842258173	276.304280005	53.5205518915	15
339	84.1882656662	-346.786443768	250.010942641	15
340	99.2404342206	835.600459953	0.576940173241	15
341	103.654336691	974.7913044	13.35417665	15
342	123.896436027	711.171953391	571.039654783	15
343	100.636294063	-81.002368453	0.404870134667	15
344	123.200430284	1511.55468771	538.25996538	15
345	107.650141	601.125899375	58.5246573136	15
346	63.665834217	1081.90195598	1320.17160315	15
347	58.3191493867	981.901991144	1737.29330785	15
348	79.974689152	139.124933311	401.01307456	15
349	79.9195606972	189.292928473	403.224042594	15
350	83.7643771874	173.085732595	263.595448114	15
351	78.0647790285	1133.7124338	481.153919068	15
352	98.3862926107	-294.812631716	2.60405153817	15
353	207.609147772	11556.0502779	11579.7286843	15
354	74.8771938804	356.916088629	631.155387321	15
355	156.928289356	3301.41589478	3240.83012903	15
356	135.061705856	1086.70559882	1229.32321754	15
357	124.918780656	1039.80437505	620.9456294	15
358	84.1374218577	770.25797912	251.621385322	15
359	121.56072743	507.054645686	464.864967314	15
360	75.8421378228	148.034384473	583.602304972	15
361	101.670736573	405.661239781	2.79136069675	15
362	105.361272438	786.2196801	28.7432421576	15
363	75.4126114865	515.40985959	604.539673914	15
364	196.991315159	9230.78760042	9407.31521634	15
365	66.7860985744	728.513498179	1103.16324791	15
366	89.2384930342	530.663116124	115.810032176	15
367	133.16691669	752.335164284	1100.04436271	15
368	178.39129893	7580.64522879	6145.19574798	15
369	103.251537405	-1177.65441745	10.5724954942	15
370	134.029198657	1983.71142579	1157.98636126	15
371	117.116619913	874.474666633	292.978677248	15
372	173.162583732	4904.27826022	5352.76365841	15
373	72.0585330065	709.507099202	780.72557775	15
374	108.798734093	471.693093973	77.4177216324	15
375	46.7931620303	2867.81710515	2830.96760673	15
376	114.861215169	134.422280653	220.855716305	15
377	80.9179123438	-298.890581104	364.126069318	15
378	182.241119954	7416.24311479	6763.60181121	15
379	70.4557419133	777.104715948	872.863185892	15
380	76.0298152884	866.879568092	574.56975511	15
381	182.753742213	6949.9423407	6848.1818502	15
382	69.2903403156	928.028913372	943.083197934	15
383	87.0889171261	-62.1352005354	166.696060977	15
384	116.800405714	1359.69645905	282.25363214	15
385	119.146145527	-1224.99766447	366.574888548	15
386	64.1433389441	1084.11044214	1285.70014208	15
387	121.853559179	554.465644932	477.578048769	15
388	98.5949572526	-159.695610405	1.97414512205	15
389	95.2662587529	564.037700545	22.4083061942	15
390	47.3879911902	2541.06453043	2768.02347101	15
391	87.6200456566	583.819494644	153.263269544	15
